CG/TG,CONSUMER_ID,PRODUCT_ID,PRICE,TRX_DATE,Offer_Type,Type,Validity,Voice_Benefit,Data_Benefit,Voice_Price,Data_Price,Combo_Price,Product_Description
CG,1.29E+11,P111,300,01-05-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.29E+11,P111,225,04-03-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.29E+11,P111,497,13-04-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,34359776874,P111,107,18-02-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.03E+11,P111,369,21-02-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.03E+11,P111,297,03-01-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,51539618999,P111,79,16-01-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.29E+11,P111,307,17-01-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.29E+11,P111,134,05-01-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.63E+11,P111,456,15-03-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,60129548972,P111,55,22-02-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.37E+11,P111,175,28-04-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,8589948725,P111,275,26-04-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,85899369078,P111,232,02-05-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,77309426297,P111,269,17-05-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,68719529082,P111,487,04-04-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,25769816837,P111,174,16-05-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,51539635109,P111,376,27-03-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,68719482060,P111,360,22-01-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,42949684176,P111,263,18-02-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.03E+11,P111,126,23-05-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,85899371333,P111,252,24-02-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,60129579473,P111,339,30-04-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.03E+11,P111,424,05-05-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,51539650365,P111,133,23-05-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,60129572721,P111,86,01-02-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.46E+11,P111,318,15-01-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.29E+11,P111,379,25-02-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,85899379470,P111,339,02-04-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,17179878260,P111,187,28-05-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,60129568133,P111,389,18-01-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.37E+11,P111,180,03-05-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.20E+11,P111,108,25-02-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.55E+11,P111,493,20-05-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,34359785289,P111,78,05-04-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,68719521728,P111,422,14-04-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.46E+11,P111,285,04-05-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,8589963071,P111,245,13-01-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.03E+11,P111,470,26-04-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,8589935038,P111,420,14-04-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,42949707656,P111,201,22-01-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,94489288123,P111,177,17-01-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,42949699893,P111,360,28-04-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,34359745282,P111,378,21-01-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,60129569003,P111,132,13-02-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,31983,P111,427,23-02-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.63E+11,P111,373,26-03-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,68719500284,P111,263,16-05-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.03E+11,P111,373,16-01-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.37E+11,P111,406,20-05-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,94489303455,P111,426,19-02-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.03E+11,P111,487,29-04-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,34359775253,P111,184,22-01-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,94489307579,P111,153,02-05-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.46E+11,P111,335,23-02-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.46E+11,P111,130,13-02-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.29E+11,P111,197,04-04-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,51539613052,P111,277,04-05-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.55E+11,P111,347,19-02-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,51539630251,P111,58,03-02-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,94489283954,P111,190,17-03-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.46E+11,P111,368,29-05-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,51539653820,P111,425,14-04-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.63E+11,P111,162,24-02-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,51539643908,P111,157,05-04-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,25769832598,P111,388,27-03-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,77309426483,P111,98,21-05-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.03E+11,P111,16,04-02-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,51539638985,P111,295,22-03-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,51539621656,P111,397,16-05-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.46E+11,P111,110,05-02-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,42949711551,P111,497,24-01-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,42949699968,P111,31,15-01-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,68719493684,P111,246,18-05-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,85899346754,P111,161,16-01-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,68719496813,P111,417,27-01-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,25769805282,P111,433,22-03-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,17179907466,P111,452,19-01-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,25769823629,P111,458,21-05-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.63E+11,P111,88,18-04-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,85899360604,P111,232,19-02-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.55E+11,P111,369,17-05-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,77309423237,P111,308,29-03-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,19771,P111,381,02-03-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.46E+11,P111,198,15-04-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,28581,P111,484,02-04-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,85899387512,P111,270,25-03-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.46E+11,P111,112,27-02-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.29E+11,P111,487,17-01-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.46E+11,P111,379,18-03-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,34359789136,P111,291,24-01-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.12E+11,P111,215,04-01-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,25769815067,P111,102,14-01-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,77309452156,P111,375,14-02-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.55E+11,P111,360,17-05-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,34359747735,P111,285,17-01-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,60129546870,P111,386,17-02-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.63E+11,P111,304,26-03-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,34359769859,P111,90,15-02-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,34359793455,P111,398,03-01-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,68719494917,P111,78,18-02-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,68719491787,P111,129,23-04-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,51539662142,P111,140,18-01-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.12E+11,P111,368,15-05-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,85899353903,P111,294,25-05-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.12E+11,P111,286,19-03-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,85899390687,P111,375,01-03-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.55E+11,P111,105,16-04-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.20E+11,P111,488,05-03-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,94489290248,P111,188,20-02-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,94489321791,P111,13,27-05-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,54586,P111,478,16-05-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.55E+11,P111,25,22-03-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.46E+11,P111,459,04-04-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,17179915638,P111,324,15-04-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.63E+11,P111,44,29-03-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.55E+11,P111,409,20-04-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,68719503408,P111,118,22-02-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.63E+11,P111,463,14-04-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.63E+11,P111,51,25-03-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,25769817088,P111,190,27-04-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.46E+11,P111,139,14-04-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,60129570174,P111,126,04-03-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,51539652672,P111,497,01-05-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,60129554728,P111,314,22-04-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,822,P111,334,01-05-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.12E+11,P111,96,01-03-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.03E+11,P111,179,20-05-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.63E+11,P111,431,17-03-2022,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,17179889062,P104,186,15-03-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,51539612676,P104,100,25-05-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,85899371992,P104,27,13-03-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,1.55E+11,P104,120,14-05-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,68719512300,P104,259,15-03-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,85899360072,P104,175,26-02-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,34359780453,P104,477,05-02-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,8589956948,P104,287,04-02-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,1.12E+11,P104,319,30-03-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,94489319310,P104,194,05-02-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,25769844907,P104,109,24-02-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,17179923864,P104,39,27-02-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,8589960709,P104,153,01-04-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,60129578152,P104,447,30-01-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,77309454130,P104,120,28-05-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,54145,P104,47,16-03-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,68719505597,P104,297,16-02-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,25769822673,P104,297,29-04-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.03E+11,P104,446,21-04-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,8589963150,P104,389,02-04-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,68719508157,P104,496,15-02-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.37E+11,P104,357,13-04-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,25769843497,P104,358,13-02-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,21275,P104,421,14-04-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,25769811399,P104,282,15-03-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,1.20E+11,P104,381,13-01-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,8589960079,P104,405,16-04-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,42949715609,P104,448,02-03-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,1.20E+11,P104,11,23-04-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,94489299774,P104,272,18-01-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,51539612728,P104,55,22-01-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,34359741819,P104,200,21-03-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.37E+11,P104,271,23-03-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,17179895413,P104,305,18-03-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,1.03E+11,P104,232,05-02-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,10239,P104,12,01-02-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.55E+11,P104,179,05-04-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,68719521508,P104,462,03-04-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,77309432408,P104,211,05-04-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,17179904111,P104,488,15-03-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,77309429950,P104,407,17-05-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,77309425078,P104,369,20-04-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.55E+11,P104,41,17-04-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,42949691360,P104,498,24-04-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,8589961630,P104,448,23-04-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,34359770531,P104,121,20-02-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.63E+11,P104,74,21-02-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.29E+11,P104,474,17-03-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,1.12E+11,P104,49,14-04-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.20E+11,P104,245,26-02-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,77309436014,P104,219,05-04-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,94489292736,P104,233,15-02-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,1.03E+11,P104,172,19-02-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,51539627114,P104,398,03-04-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,34359756691,P104,391,03-02-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,43711,P104,404,14-04-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,1.29E+11,P104,247,22-01-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,77309432698,P104,39,27-01-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,42949697343,P104,432,27-04-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,1.63E+11,P104,119,28-04-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.20E+11,P104,294,05-03-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,51539619193,P104,441,16-03-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,51539613070,P104,406,30-05-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.37E+11,P104,313,19-01-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,51539627982,P104,293,30-01-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,34359793325,P104,426,26-03-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,34359747909,P104,467,16-02-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,17179885687,P104,143,05-04-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,1.55E+11,P104,377,05-02-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,77309452602,P104,243,04-04-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,34359791466,P104,212,05-02-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,77309426349,P104,103,21-03-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,17179876530,P104,202,26-04-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,34359759951,P104,489,19-01-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,25769847123,P104,273,13-05-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,51539627962,P104,127,16-02-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,1.55E+11,P104,499,17-01-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.37E+11,P104,474,19-01-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,17179871410,P104,127,23-02-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.63E+11,P104,254,13-04-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.55E+11,P104,331,18-04-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,85899362491,P104,350,04-05-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,17179908871,P104,274,20-02-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.55E+11,P104,14,28-01-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,17179896402,P104,24,26-01-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.37E+11,P104,387,25-01-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,25769844701,P104,212,05-02-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,60129556683,P104,195,21-04-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,51539639690,P104,467,18-04-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,1.46E+11,P104,272,29-03-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.12E+11,P104,22,26-04-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.37E+11,P104,190,19-05-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,68719520522,P104,304,20-03-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,33607,P104,430,15-02-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,1.03E+11,P104,368,22-01-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,1.63E+11,P104,240,16-02-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,8589968724,P104,135,24-01-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,25769843700,P104,454,25-01-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,68719487731,P104,191,19-01-2022,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
